requested_density,run,initial_fuel,final_fuel,burned_fuel,burn_fraction,duration_generations,peak_active_fire,peak_active_fraction,time_to_peak,max_burn_rate,dynamic_frames,initial_grass,burned_grass_fraction,initial_bush,burned_bush_fraction,initial_tree,burned_tree_fraction
90.0,16,235994.0,229343.0,6651.0,0.02818291990474334,244.0,89.0,0.0003771282320736968,128.0,0.00028390552302177177,245,78893.0,0.041955560062362944,78560.0,0.029276985743380855,78541.0,0.01325422390853185
90.0,17,235962.0,145224.0,90738.0,0.3845449691051949,1246.0,264.0,0.0011188242174587433,579.0,0.0008179283104906722,1247,78659.0,0.5820440127639558,78642.0,0.3914574909081661,78661.0,0.18014009483733998
90.0,18,235773.0,202012.0,33761.0,0.14319281681956797,855.0,186.0,0.0007888944026669721,420.0,0.000589550118122092,856,78626.0,0.21672220385114338,78686.0,0.14550237653458048,78461.0,0.06719261798855482
90.0,19,236017.0,227212.0,8805.0,0.03730663469156883,265.0,142.0,0.0006016515759458005,230.0,0.00043640924170716515,266,78400.0,0.056160714285714286,78762.0,0.03874965084685508,78855.0,0.017120030435609664
90.0,20,235604.0,137117.0,98487.0,0.4180192186889866,856.0,371.0,0.0015746761515084634,304.0,0.0011629683706558462,857,78788.0,0.6316951820074123,78562.0,0.4257274509304753,78254.0,0.1951465739770491
90.0,21,235778.0,230211.0,5567.0,0.023611193580401903,144.0,141.0,0.0005980201715172748,73.0,0.0004326103368422838,145,78723.0,0.03622829414529426,78655.0,0.023545864852838345,78400.0,0.01100765306122449
90.0,22,235895.0,151800.0,84095.0,0.3564933550944276,928.0,318.0,0.001348057398418788,332.0,0.0009750100680387461,929,78565.0,0.533761853242538,78766.0,0.36560190945331744,78564.0,0.17009062675016548
90.0,23,235849.0,175263.0,60586.0,0.2568847016523284,1224.0,210.0,0.0008904002136960513,694.0,0.0006826401638336393,1225,78511.0,0.3900982027996077,78519.0,0.2634266865344694,78819.0,0.11767467235057537
90.0,24,235930.0,141929.0,94001.0,0.3984274996821091,777.0,428.0,0.001814097401771712,273.0,0.0013902428686474802,778,78602.0,0.6008880181165873,78757.0,0.40745584519471284,78571.0,0.18683738274936046
90.0,25,236068.0,235335.0,733.0,0.0031050375315587035,41.0,39.0,0.0001652066353762475,22.0,0.00012708202721249808,42,78386.0,0.004618171612277702,78530.0,0.0031070928307653125,79152.0,0.001604507782494441
90.0,26,235759.0,169901.0,65858.0,0.2793445849363121,1020.0,292.0,0.0012385529290504286,161.0,0.0009119482183076786,1021,78374.0,0.42112180059713683,78889.0,0.2857939636704737,78496.0,0.1313060538116592
90.0,27,236022.0,142418.0,93604.0,0.3965901483759989,1027.0,338.0,0.0014320698917897484,712.0,0.0010592232927438968,1028,78141.0,0.5980855120871246,79253.0,0.40682371645237403,78628.0,0.1860278781095793
90.0,28,235774.0,171352.0,64422.0,0.2732362346993307,587.0,338.0,0.0014335762212966654,222.0,0.001077302840856074,588,78654.0,0.4124265771607293,78852.0,0.2776467305838787,78268.0,0.12891603209485358
90.0,29,235824.0,123783.0,112041.0,0.47510431508243434,1214.0,442.0,0.0018742791234140715,907.0,0.0013696655132641293,1215,78633.0,0.7136698332761054,78725.0,0.48779930136551286,78466.0,0.22329416562587617
90.0,30,235961.0,233511.0,2450.0,0.010383071778810905,153.0,38.0,0.0001610435622835977,48.0,0.00012713965443441924,154,78088.0,0.015559368917119148,78980.0,0.010838186882755127,78893.0,0.004803975004119504
91.0,1,238540.0,114333.0,124207.0,0.520696738492496,917.0,479.0,0.00200804896453425,457.0,0.001492412174058858,918,79628.0,0.7634500426985482,79638.0,0.5399934704538034,79274.0,0.2574740772510533
91.0,2,238393.0,116637.0,121756.0,0.5107364729669076,697.0,491.0,0.0020596242339330434,335.0,0.001501721946533665,698,79466.0,0.7540835074119749,79728.0,0.5234923740718442,79199.0,0.25372795111049384
91.0,3,238803.0,103012.0,135791.0,0.5686318848590679,768.0,678.0,0.002839160312056381,462.0,0.002093776041339514,769,79544.0,0.8359147138690536,79919.0,0.5872696104806117,79340.0,0.28188807663221577
91.0,4,238412.0,236220.0,2192.0,0.00919416807878798,139.0,73.0,0.0003061926413100012,36.0,0.00021810982668657618,140,79070.0,0.013823194637662831,79675.0,0.00953875117665516,79667.0,0.004255212321287358
91.0,5,238583.0,108680.0,129903.0,0.544477184040774,590.0,812.0,0.0034034277379360644,441.0,0.002489699601396579,591,78995.0,0.802038103677448,79939.0,0.5638924680068552,79649.0,0.26954512925460455
91.0,6,238866.0,107181.0,131685.0,0.5512923563839139,697.0,642.0,0.002687699379568461,383.0,0.0019466981487528572,698,79686.0,0.8051100569736215,79555.0,0.5692539752372573,79625.0,0.27933437990580845
91.0,7,238272.0,235986.0,2286.0,0.009594077356970186,165.0,59.0,0.00024761616975557346,14.0,0.000201450443190975,166,79275.0,0.015162409334594765,79511.0,0.009344618983536869,79486.0,0.004290063659009134
91.0,8,238517.0,120308.0,118209.0,0.49559989434715346,957.0,539.0,0.0022597969956019907,612.0,0.0016854144568311693,958,79522.0,0.7298734941274113,79499.0,0.5112139775343086,79496.0,0.24563500050316997
91.0,9,238401.0,111716.0,126685.0,0.5313945830764133,821.0,504.0,0.0021140850919249498,374.0,0.0015771745923884547,822,79446.0,0.7777987563879868,79580.0,0.5504272430258859,79375.0,0.26568818897637797
91.0,10,238627.0,109756.0,128871.0,0.5400520477565406,889.0,589.0,0.0024682873270836913,433.0,0.001814547389859488,890,79532.0,0.7902982447316803,79570.0,0.5592560010054041,79525.0,0.2705690034580321
91.0,11,238758.0,116980.0,121778.0,0.5100478308580236,878.0,578.0,0.0024208612905117317,649.0,0.0017967984318850048,879,79724.0,0.749184687170739,79303.0,0.5276597354450652,79731.0,0.2534146066147421
91.0,12,238226.0,113062.0,125164.0,0.5254002501825997,829.0,722.0,0.003030735520052387,384.0,0.002220580457212899,830,79475.0,0.7725574079899339,79286.0,0.5426683147087759,79465.0,0.26098282262631345
91.0,13,238194.0,107391.0,130803.0,0.5491448147308496,791.0,635.0,0.0026658941870911948,443.0,0.0019311989386802354,792,79077.0,0.8120692489598745,79414.0,0.5656307452086534,79703.0,0.27185927756797107
91.0,14,238611.0,108488.0,130123.0,0.5453352946846541,734.0,738.0,0.0030929001596741138,411.0,0.002212806618303431,735,79538.0,0.7998943901028439,79541.0,0.5661734199972341,79532.0,0.269916511592818
91.0,15,238617.0,107869.0,130748.0,0.5479408424378817,659.0,827.0,0.003465805034846637,360.0,0.0025815428070925374,660,79382.0,0.802411125947948,79877.0,0.5674098927100417,79358.0,0.2737972227122659
91.0,16,238381.0,111369.0,127012.0,0.5328109203334158,707.0,532.0,0.002231721487870258,516.0,0.001703155872322039,708,79252.0,0.7919421591884116,79480.0,0.5489808756919979,79649.0,0.2588356413765396
91.0,17,238591.0,111239.0,127352.0,0.5337669903726461,831.0,493.0,0.002066297555230499,312.0,0.0015381971658612436,832,79363.0,0.7881632498771468,79553.0,0.5519590713109499,79675.0,0.26220269846250394
91.0,18,238504.0,112365.0,126139.0,0.5288758259819542,1101.0,524.0,0.002197028142085667,548.0,0.001601650286787643,1102,79347.0,0.7817938926487454,79425.0,0.5449921309411394,79732.0,0.26112476797270856
91.0,19,238636.0,112958.0,125678.0,0.5266514691831912,1125.0,399.0,0.001672002547813406,459.0,0.001232001877336194,1126,79270.0,0.7730162734956478,79578.0,0.546369599638091,79788.0,0.26221988268912616
91.0,20,238694.0,110150.0,128544.0,0.5385305034898238,664.0,690.0,0.0028907303912121796,407.0,0.0022329844906030316,665,79744.0,0.7968373796147673,78623.0,0.5571652061101713,80327.0,0.2638589764338267
91.0,21,238647.0,111624.0,127023.0,0.532263133414625,1014.0,501.0,0.0020993350010685237,739.0,0.001508504192384568,1015,79507.0,0.7837423119976857,79746.0,0.5474631956461766,79394.0,0.2651585762148273
91.0,22,238719.0,106963.0,131756.0,0.5519292557358233,723.0,645.0,0.0027019215060384806,286.0,0.002031677411517307,724,79923.0,0.8051124207049285,79524.0,0.5723932397766712,79272.0,0.27613785447572914
91.0,23,238493.0,117230.0,121263.0,0.5084551747850041,646.0,621.0,0.0026038500081763407,367.0,0.0018952338223763381,647,79384.0,0.7518013705532601,79429.0,0.5254629921061577,79680.0,0.24905873493975902
91.0,24,238656.0,238377.0,279.0,0.0011690466613032986,25.0,31.0,0.00012989407347814428,8.0,0.00010056315366049879,26,79431.0,0.0016869987788143167,79562.0,0.001194037354515975,79663.0,0.0006276439501399646
91.0,25,238856.0,106380.0,132476.0,0.5546270556318451,743.0,507.0,0.0021226178115684763,416.0,0.0015616103426332184,744,79866.0,0.8093431497758746,79719.0,0.5735771898794516,79271.0,0.2789418576780916
91.0,26,238623.0,108339.0,130284.0,0.5459825750242013,601.0,787.0,0.003298089454914237,366.0,0.002384514485192123,602,79708.0,0.8022281326842977,79532.0,0.5630060856007645,79383.0,0.27163246538931507
91.0,27,238338.0,110226.0,128112.0,0.5375223422198726,881.0,509.0,0.002135622519279343,589.0,0.0015901786538445402,882,79260.0,0.7941836992177643,79449.0,0.5560800010069352,79629.0,0.2635346419018197
91.0,28,238537.0,108487.0,130050.0,0.5451984388166197,552.0,737.0,0.0030896674310484326,429.0,0.0022554153024478382,553,79197.0,0.8011919643420836,79892.0,0.5661267711410404,79448.0,0.26896838183465915
91.0,29,238605.0,112026.0,126579.0,0.5304960080467719,747.0,567.0,0.0023763123153328724,501.0,0.0017979505877915383,748,79884.0,0.7756747283561164,79560.0,0.5494595274007039,79161.0,0.26401889819481816
91.0,30,238691.0,110531.0,128160.0,0.5369284975135217,727.0,585.0,0.002450867439492901,323.0,0.0018266294078955636,728,79686.0,0.7865999046256557,79744.0,0.5540103330658106,79261.0,0.2687324156899358
92.0,1,241179.0,97003.0,144176.0,0.5977966572545702,621.0,880.0,0.003648742220508419,399.0,0.0026246066199793515,622,80837.0,0.8542499103133466,80196.0,0.6236096563419622,80146.0,0.3133032216205425
92.0,2,241096.0,93416.0,147680.0,0.6125360852108703,556.0,975.0,0.0040440322527126125,316.0,0.002890964595016093,557,80656.0,0.8779508034120215,80220.0,0.6360508601346297,80220.0,0.32216404886561956
92.0,3,241260.0,94105.0,147155.0,0.6099436292796153,637.0,838.0,0.0034734311531128244,366.0,0.0024786537345602255,638,80343.0,0.8771890519398081,80248.0,0.6363273851061708,80669.0,0.31753213750015497
92.0,4,241056.0,97186.0,143870.0,0.5968322713394398,615.0,891.0,0.003696236559139785,303.0,0.0027338045931235896,616,80179.0,0.8592150064231282,80196.0,0.6233602673450047,80681.0,0.30971356329247285
92.0,5,241298.0,95173.0,146125.0,0.6055789936095616,589.0,742.0,0.00307503584778987,328.0,0.0023249260250810203,590,80122.0,0.8763510646264446,80384.0,0.6294785031847133,80792.0,0.3132735914446975
92.0,6,241405.0,98617.0,142788.0,0.5914873345622501,612.0,822.0,0.003405066175099936,349.0,0.0024978770116609018,613,80223.0,0.8500804008825399,80550.0,0.6160769708255742,80632.0,0.3096413334656216
92.0,7,241133.0,94327.0,146806.0,0.6088175405274268,532.0,845.0,0.0035042901635197175,268.0,0.002521430082153832,533,80379.0,0.8691698080344369,80528.0,0.6352945559308564,80226.0,0.321392067409568
92.0,8,241369.0,95475.0,145894.0,0.6044438183859567,542.0,845.0,0.0035008638226118514,291.0,0.0025148217045270933,543,80332.0,0.8581885176517453,80651.0,0.6315606750071295,80386.0,0.323663324459483
92.0,9,241115.0,95125.0,145990.0,0.6054787134769716,636.0,1081.0,0.004483337826348423,449.0,0.003135433299462912,637,80522.0,0.86399990064827,80437.0,0.6332284893767793,80156.0,0.3179300364289635
92.0,10,241256.0,93501.0,147755.0,0.6124407268627516,597.0,847.0,0.003510793513943695,425.0,0.0025657392976754984,598,80533.0,0.8769821067140179,80296.0,0.6403432300488193,80427.0,0.31969363522200256
92.0,11,241055.0,93473.0,147582.0,0.6122337225944287,631.0,836.0,0.0034680881956399992,368.0,0.002476613221049138,632,80154.0,0.8795568530578636,80541.0,0.6384325995455731,80360.0,0.31933797909407663
92.0,12,241327.0,99930.0,141397.0,0.5859145474812184,713.0,735.0,0.0030456600380396725,484.0,0.0022583465588185327,714,80320.0,0.8426792828685259,80621.0,0.6114287840637055,80386.0,0.30377180105988605
92.0,13,241178.0,93074.0,148104.0,0.6140858618945343,636.0,788.0,0.0032672963537304397,298.0,0.0023882775377522,637,80468.0,0.878125466023761,80205.0,0.6436132410697587,80505.0,0.32075026395876033
92.0,14,241253.0,89478.0,151775.0,0.6291113478381616,519.0,967.0,0.004008240312037571,257.0,0.0028517780089781265,520,80944.0,0.8961504249851749,79989.0,0.6580404805660779,80320.0,0.33118774900398407
92.0,15,241034.0,95416.0,145618.0,0.6041388351850776,592.0,783.0,0.0032485043603806933,318.0,0.0023565140187691365,593,80296.0,0.8624215403008867,80299.0,0.6313154584739537,80439.0,0.3191859670060543
92.0,16,241171.0,93540.0,147631.0,0.6121424217671279,635.0,826.0,0.003424955736800859,406.0,0.0025044470520916694,636,80447.0,0.8745882382189516,80440.0,0.6405768274490303,80284.0,0.32067410692043247
92.0,17,241309.0,100063.0,141246.0,0.5853324989950645,621.0,838.0,0.003472725841141441,403.0,0.0025403113849877127,622,80363.0,0.838706867588318,80432.0,0.6112368211657052,80514.0,0.3065553816727526
92.0,18,241104.0,106441.0,134663.0,0.5585266109230871,714.0,601.0,0.0024927002455371956,319.0,0.0018415289667529364,715,80670.0,0.8060617329862403,80197.0,0.5797723106849383,80237.0,0.2884205541084537
92.0,19,240877.0,94165.0,146712.0,0.609074340846158,543.0,837.0,0.0034748024925584427,282.0,0.0025905337578930325,544,80718.0,0.8655070740107534,80216.0,0.637067417971477,79943.0,0.3220669727180616
92.0,20,241274.0,100501.0,140773.0,0.5834569825178013,593.0,705.0,0.002921989107819326,359.0,0.0021510813432031634,594,80380.0,0.8405573525752674,80418.0,0.6103484294560919,80476.0,0.2997912421094488
92.0,21,241065.0,97283.0,143782.0,0.5964449422354966,628.0,782.0,0.0032439383568747017,309.0,0.0023893970505880157,629,80353.0,0.8540191405423568,80526.0,0.6221965576335593,80186.0,0.31247349911455863
92.0,22,241170.0,94107.0,147063.0,0.6097897748476179,554.0,898.0,0.0037235145333167474,360.0,0.002815441389890948,555,80334.0,0.8748350636094306,80606.0,0.6368260427263479,80230.0,0.3172379409198554
92.0,23,241406.0,93603.0,147803.0,0.612259015931667,532.0,906.0,0.003753013595353885,337.0,0.0026759898262677813,533,80588.0,0.874919342830198,80108.0,0.6386253557697109,80710.0,0.323826043860736
92.0,24,241019.0,100134.0,140885.0,0.5845389782548264,549.0,904.0,0.0037507416427750508,353.0,0.0028462486359996514,550,80537.0,0.8400859232402498,80096.0,0.6080703156212545,80386.0,0.305065558679372
92.0,25,241249.0,99608.0,141641.0,0.5871153870067856,532.0,917.0,0.0038010520250861143,345.0,0.0027813586792069605,533,80249.0,0.8421413350945183,80548.0,0.612765059343497,80452.0,0.30705265251329983
92.0,26,241000.0,100782.0,140218.0,0.5818174273858921,562.0,759.0,0.003149377593360996,264.0,0.0023526970954356845,563,80533.0,0.8387990016514969,79884.0,0.6066421310900806,80583.0,0.30038593748061004
92.0,27,241361.0,94471.0,146890.0,0.6085904516471178,571.0,898.0,0.003720567945939899,390.0,0.0026972046022348266,572,80558.0,0.8708756423942997,80326.0,0.6342902671613176,80477.0,0.32038967655354944
92.0,28,240953.0,95543.0,145410.0,0.6034786867148365,537.0,830.0,0.003444655181715936,351.0,0.002527463862246994,538,80299.0,0.8643569658401724,80464.0,0.6298220322131637,80190.0,0.3158124454420751
92.0,29,240922.0,98760.0,142162.0,0.5900747959920638,617.0,856.0,0.0035530171590805325,345.0,0.0026108034965673537,618,80400.0,0.8488308457711443,80228.0,0.6152340828638381,80294.0,0.30583854335317706
92.0,30,240997.0,94690.0,146307.0,0.6070905446955771,592.0,838.0,0.0034772217081540436,364.0,0.00251455412308037,593,80558.0,0.8731845378485067,80044.0,0.6316775773324671,80395.0,0.31597736177622987
93.0,1,243789.0,88437.0,155352.0,0.6372395801287178,518.0,1040.0,0.004265984109209193,352.0,0.0030723289401900825,519,81357.0,0.8912078862298266,81090.0,0.6685657910963128,81342.0,0.35199527919156154
93.0,2,243717.0,85047.0,158670.0,0.6510419872228855,501.0,1005.0,0.00412363519984244,336.0,0.0030198960269492894,502,81269.0,0.9087351880790954,81101.0,0.6830495308319257,81347.0,0.36168512667953334
93.0,3,243696.0,86924.0,156772.0,0.6433096973278183,476.0,1152.0,0.004727201103013591,299.0,0.003381261900072221,477,81329.0,0.8962485706205658,81325.0,0.6764217645250538,81042.0,0.3562473779028158
93.0,4,243863.0,87302.0,156561.0,0.6420039120325757,502.0,850.0,0.0034855636156366485,306.0,0.002567015086339461,503,80960.0,0.9001235177865613,81449.0,0.6740659799383664,81454.0,0.35338964323421806
93.0,5,243825.0,83633.0,160192.0,0.6569957961652825,464.0,907.0,0.0037198810622372605,297.0,0.002715062032195222,465,81353.0,0.9146067139503153,81406.0,0.6892858020293344,81066.0,0.3660474181531098
93.0,6,243794.0,85436.0,158358.0,0.649556592861186,503.0,1008.0,0.0041346382601704715,312.0,0.002998433103357753,504,81373.0,0.903936195052413,81057.0,0.6836053641264789,81364.0,0.36122855316847746
93.0,7,243989.0,83233.0,160756.0,0.6588657685387456,497.0,1329.0,0.00544696687145732,308.0,0.003910012336621733,498,81357.0,0.9135538429391448,81429.0,0.6932419653931646,81203.0,0.36922281196507517
93.0,8,243809.0,89332.0,154477.0,0.6335984315591303,512.0,1034.0,0.004241024736576582,339.0,0.0030761784839772118,513,81375.0,0.8888479262672812,80798.0,0.6652887447709102,81636.0,0.3477999902004018
93.0,9,243784.0,82309.0,161475.0,0.6623691464575198,459.0,1204.0,0.004938798280444984,282.0,0.0034948971220424637,460,81451.0,0.9165878871959828,81092.0,0.6988605534454694,81241.0,0.3710687953127116
93.0,10,243859.0,89772.0,154087.0,0.6318692359109157,500.0,975.0,0.003998212081571728,302.0,0.0028664105077114235,501,81006.0,0.890106905661309,81470.0,0.6613722842764208,81383.0,0.34529324306059006
93.0,11,243800.0,84119.0,159681.0,0.6549671862182116,521.0,981.0,0.0040237899917965544,332.0,0.0028958162428219855,522,81144.0,0.9174677117223701,81196.0,0.6888147199369427,81460.0,0.3597471151485392
93.0,12,243706.0,88785.0,154921.0,0.6356880831821949,640.0,851.0,0.0034919123862358742,382.0,0.0025358423674427385,641,81452.0,0.8874797426705299,80805.0,0.6662211496813316,81449.0,0.3535955014794534
93.0,13,243597.0,240590.0,3007.0,0.012344158589802008,111.0,82.0,0.00033662155116852835,24.0,0.00022988788860289742,112,81064.0,0.017924109345702162,81129.0,0.012708156146384153,81404.0,0.006424745712741388
93.0,14,243778.0,88649.0,155129.0,0.6363535675901845,488.0,1262.0,0.005176841224392685,357.0,0.0036754752274610505,489,81373.0,0.8928883044744571,80950.0,0.6683508338480544,81455.0,0.34827819041188385
93.0,15,244075.0,81430.0,162645.0,0.6663730410734405,513.0,1220.0,0.004998463587012189,280.0,0.0035071187135101915,514,81473.0,0.9205749143888159,81567.0,0.7008961957654444,81035.0,0.3760473869315728
93.0,16,243924.0,81619.0,162305.0,0.6653916793755432,492.0,1137.0,0.004661287942145914,276.0,0.0033248060871418966,493,81836.0,0.9204873160956059,81477.0,0.6990684487646821,80611.0,0.37238094056642396
93.0,17,243886.0,87241.0,156645.0,0.6422877901970593,466.0,1238.0,0.005076142131979695,296.0,0.00357544098472237,467,81563.0,0.8944496891973076,81105.0,0.6759262684174835,81218.0,0.3554630746878771
93.0,18,243955.0,85810.0,158145.0,0.648254801090365,533.0,1085.0,0.004447541554794942,304.0,0.003283392428931565,534,81332.0,0.9042566271578223,81667.0,0.6808135476998053,80956.0,0.35821927960867633
93.0,19,243673.0,82347.0,161326.0,0.6620593992768998,447.0,1054.0,0.004325468968658817,270.0,0.0031189339811961113,448,81598.0,0.921922105933969,80868.0,0.6979893159222437,81207.0,0.3651655645449284
93.0,20,243585.0,88615.0,154970.0,0.6362050208346163,549.0,1042.0,0.004277767514420018,333.0,0.003062585955621241,550,81337.0,0.8930499034879575,80997.0,0.6691235477857205,81251.0,0.34627266125955375
93.0,21,243894.0,81849.0,162045.0,0.664407488499102,498.0,1116.0,0.004575758321237915,321.0,0.0032883137756566376,499,81194.0,0.9246742370125871,81585.0,0.6983268983268983,81115.0,0.36977131233434013
93.0,22,243916.0,82954.0,160962.0,0.6599075091424916,454.0,1175.0,0.004817232161891799,295.0,0.0035176044211941817,455,81257.0,0.9142473879173486,81697.0,0.6952152465818818,80962.0,0.36901262320594846
93.0,23,243686.0,86179.0,157507.0,0.6463522730070664,528.0,1116.0,0.004579663993828123,367.0,0.0032993278235105834,529,81362.0,0.9015265111477102,80860.0,0.6805713579025476,81464.0,0.3575321614455465
93.0,24,243706.0,86137.0,157569.0,0.6465536342970628,474.0,1135.0,0.0046572509499150615,324.0,0.0034057429854004416,475,80946.0,0.9059372915276851,81368.0,0.6796037754399764,81392.0,0.3555509140947513
93.0,25,243761.0,87259.0,156502.0,0.6420305134947756,587.0,1133.0,0.004647995372516522,326.0,0.00331882458637764,588,80787.0,0.9020015596568755,81407.0,0.6743400444679204,81567.0,0.35229933674157443
93.0,26,243715.0,83453.0,160262.0,0.657579549884086,483.0,1190.0,0.004882752395215724,310.0,0.0034876802822969453,484,81150.0,0.9169316081330868,81268.0,0.6902963035881282,81297.0,0.3659913649950183
93.0,27,243957.0,85736.0,158221.0,0.6485610169005194,521.0,1162.0,0.0047631344868152995,325.0,0.00337354533790791,522,81358.0,0.9055655252095676,81039.0,0.6809190636607065,81560.0,0.36004168710152035
93.0,28,243645.0,86053.0,157592.0,0.6468099078577438,476.0,951.0,0.0039032198485501445,335.0,0.002815571836072975,477,81228.0,0.9032599596198355,81392.0,0.6774744446628661,81025.0,0.3589139154581919
93.0,29,243788.0,86664.0,157124.0,0.6445108044694571,544.0,1016.0,0.004167555417001657,363.0,0.002994404974814183,545,81208.0,0.899985223130726,80776.0,0.6774041794592454,81804.0,0.35841768128697865
93.0,30,243961.0,84865.0,159096.0,0.6521370219010416,500.0,1003.0,0.0041113128737790055,292.0,0.003037370727288378,501,81255.0,0.9067011260845487,81285.0,0.6852801869963708,81421.0,0.3650041144176564
94.0,1,246335.0,77205.0,169130.0,0.6865853411005338,472.0,1246.0,0.005058152515882842,288.0,0.0036332636450362313,473,82105.0,0.9316241398209609,82108.0,0.7256661957421932,82122.0,0.4025230754243686
94.0,2,246230.0,78459.0,167771.0,0.6813588920927588,472.0,1277.0,0.005186208016894773,273.0,0.0036388742232871707,473,81695.0,0.9334108574576168,82446.0,0.7191373747665138,82089.0,0.39257391367905564
94.0,3,246320.0,78149.0,168171.0,0.6827338421565443,451.0,1189.0,0.004827054238389087,286.0,0.0034223773952582006,452,82245.0,0.9274849534926135,82305.0,0.7186440677966102,81770.0,0.40041580041580044
94.0,4,246693.0,77026.0,169667.0,0.6877657655466511,442.0,1312.0,0.005318351148998958,272.0,0.0037658141901067317,443,82095.0,0.932882635970522,82057.0,0.7277502224063761,82541.0,0.4042233556656692
94.0,5,246660.0,76579.0,170081.0,0.6895362036811806,461.0,1266.0,0.0051325711505716375,239.0,0.003685234736073948,462,82346.0,0.9344351881087121,82039.0,0.7303965187288972,82275.0,0.4036827711941659
94.0,6,246333.0,77220.0,169113.0,0.686521903277271,457.0,1204.0,0.004887692676174122,300.0,0.0034627922365253537,458,82264.0,0.9355854322668482,81644.0,0.7256013914065945,82425.0,0.39923566878980893
94.0,7,246472.0,78884.0,167588.0,0.6799474179622838,450.0,1191.0,0.0048321918919796165,276.0,0.0034040377811678404,451,81890.0,0.9247893515691782,82459.0,0.7198122703404116,82123.0,0.39577219536548836
94.0,8,246473.0,79914.0,166559.0,0.6757697597708471,452.0,1182.0,0.0047956571308013455,300.0,0.003404023970171175,453,81773.0,0.9230186002714833,82178.0,0.7146803280683395,82522.0,0.39201667434138776
94.0,9,246410.0,77281.0,169129.0,0.686372306318737,450.0,1309.0,0.005312284404042043,294.0,0.0038391299054421494,451,82199.0,0.9297071740532123,81957.0,0.7247092987786278,82254.0,0.4050015804702507
94.0,10,246759.0,75065.0,171694.0,0.6957963032756658,457.0,1341.0,0.005434452238824116,307.0,0.003858015310485129,458,82340.0,0.9361792567403449,82417.0,0.7374813448681704,82002.0,0.4125265237433233
94.0,11,246576.0,75509.0,171067.0,0.6937698721692298,448.0,1321.0,0.0053573746025566155,293.0,0.0038324897800272534,449,82181.0,0.9391465180516178,82199.0,0.7325271596978066,82196.0,0.40967930312910605
94.0,12,246366.0,79487.0,166879.0,0.6773621360090272,463.0,1134.0,0.004602907868780595,286.0,0.0032593783233075993,464,82078.0,0.9252783937230439,82231.0,0.7170775011856843,82057.0,0.3895828509450748
94.0,13,246474.0,78131.0,168343.0,0.6830051039866274,552.0,1231.0,0.0049944416043882925,285.0,0.0036231002052954874,553,82014.0,0.9305850220694027,82175.0,0.7224459993915424,82285.0,0.39685240323266696
94.0,14,246429.0,79241.0,167188.0,0.678442878070357,457.0,1322.0,0.005364628351370983,276.0,0.00381042815577712,458,81776.0,0.9246722754842497,82788.0,0.7154901676571483,81865.0,0.3950161851829231
94.0,15,246426.0,76460.0,169966.0,0.6897242985723909,430.0,1146.0,0.004650483309391055,267.0,0.0033924991681072614,431,82012.0,0.936204457884212,82317.0,0.7294240557843459,82097.0,0.40369319219947136
94.0,16,246660.0,75763.0,170897.0,0.6928444012000324,455.0,1333.0,0.005404200113516581,290.0,0.0038595637719938377,456,82223.0,0.9338992739257872,82500.0,0.7327636363636364,81937.0,0.41075460414708864
94.0,17,246385.0,75916.0,170469.0,0.6918805933802789,460.0,1281.0,0.005199180144895185,286.0,0.00360817419891633,461,82416.0,0.9341026014366143,81897.0,0.7301976873389746,82072.0,0.4104079344965396
94.0,18,246241.0,77080.0,169161.0,0.686973331004991,455.0,1208.0,0.004905763053268952,277.0,0.0034762691834422377,456,81927.0,0.934148693348957,82337.0,0.7269514313127755,81977.0,0.39979506446930235
94.0,19,246496.0,76726.0,169770.0,0.6887332857328313,522.0,1349.0,0.00547270543943918,309.0,0.003987894326885629,523,82029.0,0.9350229796779188,82180.0,0.7277683134582623,82287.0,0.40423153110454874
94.0,20,246281.0,79956.0,166325.0,0.6753464538474344,473.0,1137.0,0.004616677697426923,292.0,0.0033579529074512448,474,81813.0,0.9222372972510481,82053.0,0.7141116107881491,82415.0,0.3916641388096827
94.0,21,246501.0,78662.0,167839.0,0.6808856759201788,499.0,1455.0,0.005902612971144134,312.0,0.004137914247812382,500,81822.0,0.9292610789274278,82319.0,0.7202468445923784,82360.0,0.39479116075764936
94.0,22,246173.0,77526.0,168647.0,0.6850751300914397,491.0,1254.0,0.005093978624788258,318.0,0.003745333566231878,492,82157.0,0.9280889029541001,82214.0,0.7227601138492228,81802.0,0.4031319527639911
94.0,23,246524.0,75376.0,171148.0,0.6942447794129578,432.0,1306.0,0.005297658645811361,289.0,0.003784621375606432,433,82467.0,0.9372597523858028,82187.0,0.7321595872826603,81870.0,0.4113961157933309
94.0,24,246504.0,80846.0,165658.0,0.6720296628046604,464.0,1267.0,0.005139876026352514,296.0,0.0036591698309155225,465,82055.0,0.9161781731765279,81902.0,0.7113135210373374,82547.0,0.390359431596545
94.0,25,246478.0,77146.0,169332.0,0.687006548251771,460.0,1263.0,0.005124189582843094,293.0,0.0036636129796574135,461,82332.0,0.926954282660448,81985.0,0.7265719338903458,82161.0,0.40707878433806793
94.0,26,246532.0,76528.0,170004.0,0.6895818798371003,466.0,1228.0,0.004981097788522382,294.0,0.0036060227475540703,467,82258.0,0.9322740645286781,82105.0,0.72978503136228,82169.0,0.40645498910781436
